user_id,transaction_id,transaction_date,transaction_time,store,product_name,quantity,unit_price,total_price,total_amount,total_items
4,193,1403-05-08,19:15:13,Home Appliance Store,Home Appliance Store Product 10,1,3856186.78,3856186.78,3856186.78,1
4,194,1403-05-08,23:39:00,Bookstore,Bookstore Product 53,1,139584.32,139584.32,395315.58,3
4,194,1403-05-08,23:39:00,Bookstore,Bookstore Product 5,1,15317.02,15317.02,395315.58,3
4,194,1403-05-08,23:39:00,Bookstore,Bookstore Product 47,1,240414.24,240414.24,395315.58,3
4,195,1403-05-11,03:43:22,Jewelry Store,Jewelry Store Product 34,1,32361157.08,32361157.08,32361157.08,1
4,196,1403-05-11,17:23:12,Clothing Store,Clothing Store Product 17,1,1539212.35,1539212.35,2984599.75,10
4,196,1403-05-11,17:23:12,Clothing Store,Clothing Store Product 55,9,160598.6,1445387.4,2984599.75,10
4,197,1403-05-13,05:11:38,Chain Store,Chain Store Product 37,6,206482.66,1238895.96,1729857.34,8
4,197,1403-05-13,05:11:38,Chain Store,Chain Store Product 132,1,462418.47,462418.47,1729857.34,8
4,197,1403-05-13,05:11:38,Chain Store,Chain Store Product 192,1,28542.91,28542.91,1729857.34,8
4,198,1403-05-14,09:42:31,Home Appliance Store,Home Appliance Store Product 46,2,8001062.66,16002125.32,16002125.32,2
4,199,1403-05-15,22:08:29,Furniture Store,Furniture Store Product 99,1,1989150.43,1989150.43,5279883.27,2
4,199,1403-05-15,22:08:29,Furniture Store,Furniture Store Product 72,1,3290732.84,3290732.84,5279883.27,2
4,200,1403-05-16,20:33:39,Clothing Store,Clothing Store Product 99,4,1479164.18,5916656.72,6252735.88,6
4,200,1403-05-16,20:33:39,Clothing Store,Clothing Store Product 96,2,168039.58,336079.16,6252735.88,6
4,201,1403-05-17,04:37:23,Clothing Store,Clothing Store Product 96,5,366955.16,1834775.8,1834775.8,5
4,202,1403-05-17,06:05:08,Cosmetics Store,Cosmetics Store Product 60,3,50225.85,150677.55,150677.55,3
4,203,1403-05-17,06:39:41,Chain Store,Chain Store Product 127,7,28328.97,198302.79,3491382.89,19
4,203,1403-05-17,06:39:41,Chain Store,Chain Store Product 102,2,415040.19,830080.38,3491382.89,19
4,203,1403-05-17,06:39:41,Chain Store,Chain Store Product 92,2,124131.46,248262.92,3491382.89,19
4,203,1403-05-17,06:39:41,Chain Store,Chain Store Product 152,8,276842.1,2214736.8,3491382.89,19
4,204,1403-05-18,18:16:03,Home Appliance Store,Home Appliance Store Product 92,2,587947.02,1175894.04,18207023.58,3
4,204,1403-05-18,18:16:03,Home Appliance Store,Home Appliance Store Product 43,1,17031129.54,17031129.54,18207023.58,3
4,205,1403-05-19,04:33:30,Florist Store,Florist Store Product 39,2,74177.99,148355.98,148355.98,2
4,206,1403-05-19,07:14:22,Home Appliance Store,Home Appliance Store Product 115,2,8533958.09,17067916.18,17067916.18,2
4,207,1403-05-19,11:39:02,Pet Store,Pet Store Product 32,2,399451.05,798902.1,1354506.26,6
4,207,1403-05-19,11:39:02,Pet Store,Pet Store Product 11,4,138901.04,555604.16,1354506.26,6
4,208,1403-05-19,18:18:30,Cosmetics Store,Cosmetics Store Product 28,1,237266.84,237266.84,237266.84,1
4,209,1403-05-20,10:26:35,Music Store,Music Store Product 7,4,11525.97,46103.88,46103.88,4
4,210,1403-05-20,21:36:53,Jewelry Store,Jewelry Store Product 39,3,22839973.62,68519920.86,68519920.86,3
4,211,1403-05-21,04:05:58,Home Appliance Store,Home Appliance Store Product 7,2,7987586.94,15975173.88,19115627.74,3
4,211,1403-05-21,04:05:58,Home Appliance Store,Home Appliance Store Product 49,1,3140453.86,3140453.86,19115627.74,3
4,212,1403-05-21,06:39:48,Toy Store,Toy Store Product 75,5,489762.79,2448813.95,2448813.95,5
4,213,1403-05-22,21:34:19,Music Store,Music Store Product 60,3,24588.68,73766.04,264512.99,5
4,213,1403-05-22,21:34:19,Music Store,Music Store Product 56,1,44686.13,44686.13,264512.99,5
4,213,1403-05-22,21:34:19,Music Store,Music Store Product 47,1,146060.82,146060.82,264512.99,5
4,214,1403-05-23,08:42:40,Supermarket,Supermarket Product 35,40,64664.32,2586572.8,2935410.7,46
4,214,1403-05-23,08:42:40,Supermarket,Supermarket Product 129,6,58139.65,348837.9,2935410.7,46
4,215,1403-05-24,23:38:38,Cosmetics Store,Cosmetics Store Product 3,1,355783.25,355783.25,1651776.21,4
4,215,1403-05-24,23:38:38,Cosmetics Store,Cosmetics Store Product 3,1,489029.42,489029.42,1651776.21,4
4,215,1403-05-24,23:38:38,Cosmetics Store,Cosmetics Store Product 45,1,316185.85,316185.85,1651776.21,4
4,215,1403-05-24,23:38:38,Cosmetics Store,Cosmetics Store Product 42,1,490777.69,490777.69,1651776.21,4
4,216,1403-05-25,21:53:58,Toy Store,Toy Store Product 37,1,241086.97,241086.97,241086.97,1
4,217,1403-05-25,22:36:44,Cosmetics Store,Cosmetics Store Product 34,10,304166.12,3041661.2,3041661.2,10
4,218,1403-05-26,06:56:35,Music Store,Music Store Product 18,4,117922.65,471690.6,471690.6,4
4,219,1403-05-29,04:51:59,Clothing Store,Clothing Store Product 49,8,1845012.97,14760103.76,14933845.37,9
4,219,1403-05-29,04:51:59,Clothing Store,Clothing Store Product 84,1,173741.61,173741.61,14933845.37,9
4,220,1403-05-30,08:51:09,Hardware Store,Hardware Store Product 33,2,1933898.92,3867797.84,8485197.96,6
4,220,1403-05-30,08:51:09,Hardware Store,Hardware Store Product 67,4,1154350.03,4617400.12,8485197.96,6
4,221,1403-06-01,00:19:02,Chain Store,Chain Store Product 50,9,356123.46,3205111.14,5791443.0,15
4,221,1403-06-01,00:19:02,Chain Store,Chain Store Product 33,6,431055.31,2586331.86,5791443.0,15
4,222,1403-06-02,10:08:00,Music Store,Music Store Product 28,3,55785.43,167356.29,303708.81,4
4,222,1403-06-02,10:08:00,Music Store,Music Store Product 55,1,136352.52,136352.52,303708.81,4
4,223,1403-06-03,03:31:59,Electronics Store,Electronics Store Product 77,1,4701826.96,4701826.96,25975411.54,5
4,223,1403-06-03,03:31:59,Electronics Store,Electronics Store Product 49,2,8195540.96,16391081.92,25975411.54,5
4,223,1403-06-03,03:31:59,Electronics Store,Electronics Store Product 119,1,3829804.37,3829804.37,25975411.54,5
4,223,1403-06-03,03:31:59,Electronics Store,Electronics Store Product 91,1,1052698.29,1052698.29,25975411.54,5
4,224,1403-06-03,10:51:24,Supermarket,Supermarket Product 146,31,97040.26,3008248.06,3650748.52,40
4,224,1403-06-03,10:51:24,Supermarket,Supermarket Product 175,9,71388.94,642500.46,3650748.52,40
4,225,1403-06-03,14:55:36,Furniture Store,Furniture Store Product 55,2,1466678.86,2933357.72,2933357.72,2
4,226,1403-06-03,18:12:57,Jewelry Store,Jewelry Store Product 19,1,32333893.63,32333893.63,63266396.5,2
4,226,1403-06-03,18:12:57,Jewelry Store,Jewelry Store Product 40,1,30932502.87,30932502.87,63266396.5,2
4,227,1403-06-04,17:43:21,Cosmetics Store,Cosmetics Store Product 39,2,200152.81,400305.62,400305.62,2
4,228,1403-06-05,05:30:40,Jewelry Store,Jewelry Store Product 6,2,9362174.41,18724348.82,18724348.82,2
4,229,1403-06-05,16:31:42,Music Store,Music Store Product 46,4,41693.09,166772.36,166772.36,4
4,230,1403-06-07,04:02:12,Cosmetics Store,Cosmetics Store Product 58,2,243786.1,487572.2,1009437.51,4
4,230,1403-06-07,04:02:12,Cosmetics Store,Cosmetics Store Product 20,1,133850.09,133850.09,1009437.51,4
4,230,1403-06-07,04:02:12,Cosmetics Store,Cosmetics Store Product 65,1,388015.22,388015.22,1009437.51,4
4,231,1403-06-07,18:54:15,Jewelry Store,Jewelry Store Product 50,2,10951098.91,21902197.82,21902197.82,2
4,232,1403-06-08,06:02:42,Furniture Store,Furniture Store Product 8,1,1579560.68,1579560.68,1579560.68,1
4,233,1403-06-08,18:59:17,Sporting Goods Store,Sporting Goods Store Product 94,1,557877.92,557877.92,557877.92,1
4,234,1403-06-10,17:47:29,Bookstore,Bookstore Product 66,2,233051.05,466102.1,466102.1,2
4,235,1403-06-11,23:28:33,Furniture Store,Furniture Store Product 68,2,3525527.05,7051054.1,7051054.1,2
4,236,1403-06-13,01:23:13,Chain Store,Chain Store Product 37,2,376226.28,752452.56,6578942.46,16
4,236,1403-06-13,01:23:13,Chain Store,Chain Store Product 171,12,471419.84,5657038.08,6578942.46,16
4,236,1403-06-13,01:23:13,Chain Store,Chain Store Product 34,2,84725.91,169451.82,6578942.46,16
4,237,1403-06-14,02:39:07,Pet Store,Pet Store Product 19,1,48654.38,48654.38,48654.38,1
4,238,1403-06-16,02:35:23,Supermarket,Supermarket Product 67,5,98824.02,494120.1,797223.99,10
4,238,1403-06-16,02:35:23,Supermarket,Supermarket Product 126,2,72700.94,145401.88,797223.99,10
4,238,1403-06-16,02:35:23,Supermarket,Supermarket Product 120,1,70056.11,70056.11,797223.99,10
4,238,1403-06-16,02:35:23,Supermarket,Supermarket Product 118,2,43822.95,87645.9,797223.99,10
4,239,1403-06-16,08:01:43,Furniture Store,Furniture Store Product 20,1,497452.48,497452.48,497452.48,1
4,240,1403-06-16,22:23:39,Music Store,Music Store Product 45,2,166382.16,332764.32,367049.88,3
4,240,1403-06-16,22:23:39,Music Store,Music Store Product 44,1,34285.56,34285.56,367049.88,3
4,241,1403-06-17,06:34:20,Bookstore,Bookstore Product 13,2,232761.28,465522.56,753045.03,4
4,241,1403-06-17,06:34:20,Bookstore,Bookstore Product 8,1,186039.0,186039.0,753045.03,4
4,241,1403-06-17,06:34:20,Bookstore,Bookstore Product 30,1,101483.47,101483.47,753045.03,4
4,242,1403-06-18,01:12:55,Florist Store,Florist Store Product 48,3,8241.48,24724.44,48326.09,5
4,242,1403-06-18,01:12:55,Florist Store,Florist Store Product 50,1,8284.78,8284.78,48326.09,5
4,242,1403-06-18,01:12:55,Florist Store,Florist Store Product 9,1,15316.87,15316.87,48326.09,5
4,243,1403-06-18,17:56:46,Jewelry Store,Jewelry Store Product 32,2,18398761.03,36797522.06,36797522.06,2
4,244,1403-06-19,04:14:24,Chain Store,Chain Store Product 16,13,493021.23,6409275.99,6409275.99,13
4,245,1403-06-19,05:48:14,Bookstore,Bookstore Product 9,1,459457.76,459457.76,921425.32,2
4,245,1403-06-19,05:48:14,Bookstore,Bookstore Product 62,1,461967.56,461967.56,921425.32,2
4,246,1403-06-19,17:21:24,Music Store,Music Store Product 34,1,11137.35,11137.35,11137.35,1
4,247,1403-06-19,17:50:09,Chain Store,Chain Store Product 17,1,94725.1,94725.1,3846376.48,13
4,247,1403-06-19,17:50:09,Chain Store,Chain Store Product 130,2,62536.37,125072.74,3846376.48,13
4,247,1403-06-19,17:50:09,Chain Store,Chain Store Product 63,8,439354.9,3514839.2,3846376.48,13
4,247,1403-06-19,17:50:09,Chain Store,Chain Store Product 123,2,55869.72,111739.44,3846376.48,13
4,248,1403-06-19,19:32:18,Florist Store,Florist Store Product 17,1,38315.35,38315.35,752807.96,14
4,248,1403-06-19,19:32:18,Florist Store,Florist Store Product 49,13,54960.97,714492.61,752807.96,14
4,249,1403-06-20,01:22:31,Florist Store,Florist Store Product 42,2,71356.1,142712.2,230591.58,5
4,249,1403-06-20,01:22:31,Florist Store,Florist Store Product 12,1,31538.41,31538.41,230591.58,5
4,249,1403-06-20,01:22:31,Florist Store,Florist Store Product 34,1,7613.32,7613.32,230591.58,5
4,249,1403-06-20,01:22:31,Florist Store,Florist Store Product 38,1,48727.65,48727.65,230591.58,5
4,250,1403-06-20,08:57:00,Jewelry Store,Jewelry Store Product 10,2,10481789.05,20963578.1,34341120.09,3
4,250,1403-06-20,08:57:00,Jewelry Store,Jewelry Store Product 27,1,13377541.99,13377541.99,34341120.09,3
4,251,1403-06-22,18:06:09,Home Appliance Store,Home Appliance Store Product 24,3,1923920.98,5771762.94,5771762.94,3
4,252,1403-06-23,22:33:56,Furniture Store,Furniture Store Product 49,2,493129.57,986259.14,986259.14,2
4,253,1403-06-24,05:16:10,Furniture Store,Furniture Store Product 37,1,1908860.6,1908860.6,4743296.18,3
4,253,1403-06-24,05:16:10,Furniture Store,Furniture Store Product 26,2,1417217.79,2834435.58,4743296.18,3
4,254,1403-06-25,17:34:15,Cosmetics Store,Cosmetics Store Product 31,1,431183.67,431183.67,795859.76,2
4,254,1403-06-25,17:34:15,Cosmetics Store,Cosmetics Store Product 13,1,364676.09,364676.09,795859.76,2
4,255,1403-06-26,04:48:52,Furniture Store,Furniture Store Product 3,1,459099.22,459099.22,459099.22,1
4,256,1403-06-28,07:33:03,Music Store,Music Store Product 47,2,34168.74,68337.48,68337.48,2
4,257,1403-06-29,01:22:17,Sporting Goods Store,Sporting Goods Store Product 14,4,154284.28,617137.12,1450957.42,6
4,257,1403-06-29,01:22:17,Sporting Goods Store,Sporting Goods Store Product 90,1,542368.81,542368.81,1450957.42,6
4,257,1403-06-29,01:22:17,Sporting Goods Store,Sporting Goods Store Product 100,1,291451.49,291451.49,1450957.42,6
4,258,1403-06-29,02:01:43,Hardware Store,Hardware Store Product 31,1,608353.43,608353.43,608353.43,1
4,259,1403-06-29,08:01:50,Pet Store,Pet Store Product 26,3,184499.47,553498.41,553498.41,3
4,260,1403-06-30,01:08:00,Electronics Store,Electronics Store Product 26,1,5226304.63,5226304.63,5226304.63,1
4,261,1403-06-30,19:04:21,Hardware Store,Hardware Store Product 64,2,110405.84,220811.68,3585714.66,5
4,261,1403-06-30,19:04:21,Hardware Store,Hardware Store Product 54,1,97288.92,97288.92,3585714.66,5
4,261,1403-06-30,19:04:21,Hardware Store,Hardware Store Product 45,1,1346015.59,1346015.59,3585714.66,5
4,261,1403-06-30,19:04:21,Hardware Store,Hardware Store Product 28,1,1921598.47,1921598.47,3585714.66,5
4,262,1403-06-31,05:40:30,Sporting Goods Store,Sporting Goods Store Product 110,2,78545.2,157090.4,2534612.09,5
4,262,1403-06-31,05:40:30,Sporting Goods Store,Sporting Goods Store Product 62,3,792507.23,2377521.69,2534612.09,5
4,263,1403-06-31,19:19:49,Bookstore,Bookstore Product 4,1,80822.38,80822.38,80822.38,1
4,264,1403-07-01,02:24:25,Pet Store,Pet Store Product 2,5,402537.79,2012688.95,2122421.61,7
4,264,1403-07-01,02:24:25,Pet Store,Pet Store Product 22,2,54866.33,109732.66,2122421.61,7
4,265,1403-07-01,13:11:57,Music Store,Music Store Product 10,1,199540.92,199540.92,295865.76,5
4,265,1403-07-01,13:11:57,Music Store,Music Store Product 31,4,24081.21,96324.84,295865.76,5
4,266,1403-07-01,16:06:21,Clothing Store,Clothing Store Product 80,2,587215.43,1174430.86,4864771.59,6
4,266,1403-07-01,16:06:21,Clothing Store,Clothing Store Product 37,2,918290.41,1836580.82,4864771.59,6
4,266,1403-07-01,16:06:21,Clothing Store,Clothing Store Product 15,1,172512.67,172512.67,4864771.59,6
4,266,1403-07-01,16:06:21,Clothing Store,Clothing Store Product 21,1,1681247.24,1681247.24,4864771.59,6
4,267,1403-07-03,18:02:34,Sporting Goods Store,Sporting Goods Store Product 100,3,160660.96,481982.88,2214941.37,6
4,267,1403-07-03,18:02:34,Sporting Goods Store,Sporting Goods Store Product 32,2,642985.85,1285971.7,2214941.37,6
4,267,1403-07-03,18:02:34,Sporting Goods Store,Sporting Goods Store Product 76,1,446986.79,446986.79,2214941.37,6
4,268,1403-07-03,18:32:28,Hardware Store,Hardware Store Product 7,1,1677700.67,1677700.67,6998830.72,5
4,268,1403-07-03,18:32:28,Hardware Store,Hardware Store Product 31,3,1459995.94,4379987.82,6998830.72,5
4,268,1403-07-03,18:32:28,Hardware Store,Hardware Store Product 39,1,941142.23,941142.23,6998830.72,5
4,269,1403-07-04,02:10:14,Supermarket,Supermarket Product 136,5,29792.81,148964.05,645023.78,13
4,269,1403-07-04,02:10:14,Supermarket,Supermarket Product 3,3,74561.59,223684.77,645023.78,13
4,269,1403-07-04,02:10:14,Supermarket,Supermarket Product 95,1,57487.25,57487.25,645023.78,13
4,269,1403-07-04,02:10:14,Supermarket,Supermarket Product 36,1,39252.07,39252.07,645023.78,13
4,269,1403-07-04,02:10:14,Supermarket,Supermarket Product 33,2,47095.65,94191.3,645023.78,13
4,269,1403-07-04,02:10:14,Supermarket,Supermarket Product 102,1,81444.34,81444.34,645023.78,13
4,270,1403-07-04,08:48:03,Toy Store,Toy Store Product 17,2,132288.0,264576.0,264576.0,2
4,271,1403-07-05,11:01:54,Supermarket,Supermarket Product 65,3,92434.25,277302.75,932013.19,11
4,271,1403-07-05,11:01:54,Supermarket,Supermarket Product 167,7,90967.05,636769.35,932013.19,11
4,271,1403-07-05,11:01:54,Supermarket,Supermarket Product 175,1,17941.09,17941.09,932013.19,11
4,272,1403-07-05,19:45:43,Clothing Store,Clothing Store Product 81,3,1514000.06,4542000.18,4542000.18,3
4,273,1403-07-06,07:02:01,Cosmetics Store,Cosmetics Store Product 53,6,219731.72,1318390.32,1418371.68,8
4,273,1403-07-06,07:02:01,Cosmetics Store,Cosmetics Store Product 33,2,49990.68,99981.36,1418371.68,8
4,274,1403-07-06,13:23:02,Clothing Store,Clothing Store Product 97,7,76107.48,532752.36,5594690.88,10
4,274,1403-07-06,13:23:02,Clothing Store,Clothing Store Product 90,3,1687312.84,5061938.52,5594690.88,10
4,275,1403-07-07,09:49:51,Pet Store,Pet Store Product 23,5,382234.76,1911173.8,2323087.33,7
4,275,1403-07-07,09:49:51,Pet Store,Pet Store Product 32,1,87499.21,87499.21,2323087.33,7
4,275,1403-07-07,09:49:51,Pet Store,Pet Store Product 27,1,324414.32,324414.32,2323087.33,7
4,276,1403-07-07,10:56:00,Supermarket,Supermarket Product 33,9,60007.05,540063.45,574199.11,11
4,276,1403-07-07,10:56:00,Supermarket,Supermarket Product 96,2,17067.83,34135.66,574199.11,11
4,277,1403-07-07,19:12:51,Cosmetics Store,Cosmetics Store Product 50,1,489665.63,489665.63,489665.63,1
4,278,1403-07-08,01:12:10,Sporting Goods Store,Sporting Goods Store Product 74,4,672650.45,2690601.8,2805825.29,5
4,278,1403-07-08,01:12:10,Sporting Goods Store,Sporting Goods Store Product 2,1,115223.49,115223.49,2805825.29,5
4,279,1403-07-08,10:58:29,Sporting Goods Store,Sporting Goods Store Product 108,1,933513.72,933513.72,3024495.95,6
4,279,1403-07-08,10:58:29,Sporting Goods Store,Sporting Goods Store Product 49,1,279935.74,279935.74,3024495.95,6
4,279,1403-07-08,10:58:29,Sporting Goods Store,Sporting Goods Store Product 73,1,244392.21,244392.21,3024495.95,6
4,279,1403-07-08,10:58:29,Sporting Goods Store,Sporting Goods Store Product 44,1,750129.12,750129.12,3024495.95,6
4,279,1403-07-08,10:58:29,Sporting Goods Store,Sporting Goods Store Product 3,1,93022.23,93022.23,3024495.95,6
4,279,1403-07-08,10:58:29,Sporting Goods Store,Sporting Goods Store Product 68,1,723502.93,723502.93,3024495.95,6
4,280,1403-07-08,19:33:56,Cosmetics Store,Cosmetics Store Product 68,5,449398.26,2246991.3,2635322.89,6
4,280,1403-07-08,19:33:56,Cosmetics Store,Cosmetics Store Product 13,1,388331.59,388331.59,2635322.89,6
4,281,1403-07-09,00:58:59,Toy Store,Toy Store Product 42,1,79069.71,79069.71,1059655.09,4
4,281,1403-07-09,00:58:59,Toy Store,Toy Store Product 42,1,384295.25,384295.25,1059655.09,4
4,281,1403-07-09,00:58:59,Toy Store,Toy Store Product 57,1,140884.86,140884.86,1059655.09,4
4,281,1403-07-09,00:58:59,Toy Store,Toy Store Product 84,1,455405.27,455405.27,1059655.09,4
4,282,1403-07-09,12:59:21,Electronics Store,Electronics Store Product 79,4,7556564.36,30226257.44,30226257.44,4
4,283,1403-07-10,00:07:03,Bookstore,Bookstore Product 52,3,259764.37,779293.11,2022698.75,7
4,283,1403-07-10,00:07:03,Bookstore,Bookstore Product 19,2,296583.62,593167.24,2022698.75,7
4,283,1403-07-10,00:07:03,Bookstore,Bookstore Product 66,2,325119.2,650238.4,2022698.75,7
4,284,1403-07-10,07:03:08,Hardware Store,Hardware Store Product 24,2,1548992.96,3097985.92,7880152.12,5
4,284,1403-07-10,07:03:08,Hardware Store,Hardware Store Product 3,3,1594055.4,4782166.2,7880152.12,5
4,285,1403-07-10,14:50:57,Supermarket,Supermarket Product 131,7,44031.17,308218.19,597271.68,17
4,285,1403-07-10,14:50:57,Supermarket,Supermarket Product 100,7,31573.3,221013.1,597271.68,17
4,285,1403-07-10,14:50:57,Supermarket,Supermarket Product 6,2,23613.6,47227.2,597271.68,17
4,285,1403-07-10,14:50:57,Supermarket,Supermarket Product 103,1,20813.19,20813.19,597271.68,17
4,286,1403-07-10,17:15:59,Furniture Store,Furniture Store Product 53,1,206221.69,206221.69,2980428.8,2
4,286,1403-07-10,17:15:59,Furniture Store,Furniture Store Product 90,1,2774207.11,2774207.11,2980428.8,2
4,287,1403-07-10,19:53:45,Supermarket,Supermarket Product 149,14,18012.8,252179.2,2234335.42,41
4,287,1403-07-10,19:53:45,Supermarket,Supermarket Product 87,7,84431.26,591018.82,2234335.42,41
4,287,1403-07-10,19:53:45,Supermarket,Supermarket Product 39,4,7152.99,28611.96,2234335.42,41
4,287,1403-07-10,19:53:45,Supermarket,Supermarket Product 59,16,85157.84,1362525.44,2234335.42,41
4,288,1403-07-11,12:41:59,Florist Store,Florist Store Product 46,2,10335.02,20670.04,172474.76,4
4,288,1403-07-11,12:41:59,Florist Store,Florist Store Product 22,2,75902.36,151804.72,172474.76,4
4,289,1403-07-12,09:04:43,Home Appliance Store,Home Appliance Store Product 59,1,13840820.43,13840820.43,13840820.43,1
4,290,1403-07-12,12:43:17,Jewelry Store,Jewelry Store Product 6,3,6206252.73,18618758.19,18618758.19,3
4,291,1403-07-13,12:46:29,Cosmetics Store,Cosmetics Store Product 61,4,341487.13,1365948.52,2070984.99,7
4,291,1403-07-13,12:46:29,Cosmetics Store,Cosmetics Store Product 7,2,139589.83,279179.66,2070984.99,7
4,291,1403-07-13,12:46:29,Cosmetics Store,Cosmetics Store Product 46,1,425856.81,425856.81,2070984.99,7
4,292,1403-07-14,08:21:51,Music Store,Music Store Product 47,5,144567.96,722839.8,722839.8,5
4,293,1403-07-14,18:03:59,Furniture Store,Furniture Store Product 89,1,821084.96,821084.96,2737198.48,2
4,293,1403-07-14,18:03:59,Furniture Store,Furniture Store Product 90,1,1916113.52,1916113.52,2737198.48,2
4,294,1403-07-15,06:36:29,Hardware Store,Hardware Store Product 52,1,423633.7,423633.7,640734.5,5
4,294,1403-07-15,06:36:29,Hardware Store,Hardware Store Product 62,4,54275.2,217100.8,640734.5,5
4,295,1403-07-15,15:52:25,Hardware Store,Hardware Store Product 67,4,796925.89,3187703.56,3560926.52,6
4,295,1403-07-15,15:52:25,Hardware Store,Hardware Store Product 3,2,186611.48,373222.96,3560926.52,6
4,296,1403-07-15,21:54:04,Home Appliance Store,Home Appliance Store Product 111,1,1831349.08,1831349.08,5179252.4,2
4,296,1403-07-15,21:54:04,Home Appliance Store,Home Appliance Store Product 31,1,3347903.32,3347903.32,5179252.4,2
4,297,1403-07-15,23:04:18,Music Store,Music Store Product 35,1,140353.3,140353.3,140353.3,1
4,298,1403-07-16,01:24:58,Furniture Store,Furniture Store Product 71,1,2824411.67,2824411.67,2824411.67,1
4,299,1403-07-16,09:05:25,Chain Store,Chain Store Product 43,2,58493.59,116987.18,2713049.83,13
4,299,1403-07-16,09:05:25,Chain Store,Chain Store Product 114,5,193081.87,965409.35,2713049.83,13
4,299,1403-07-16,09:05:25,Chain Store,Chain Store Product 49,6,271775.55,1630653.3,2713049.83,13
4,300,1403-07-16,14:57:41,Chain Store,Chain Store Product 168,1,360329.37,360329.37,5974317.16,19
4,300,1403-07-16,14:57:41,Chain Store,Chain Store Product 173,12,371054.95,4452659.4,5974317.16,19
4,300,1403-07-16,14:57:41,Chain Store,Chain Store Product 87,2,391490.6,782981.2,5974317.16,19
4,300,1403-07-16,14:57:41,Chain Store,Chain Store Product 142,3,108497.81,325493.43,5974317.16,19
4,300,1403-07-16,14:57:41,Chain Store,Chain Store Product 138,1,52853.76,52853.76,5974317.16,19
4,301,1403-07-17,00:09:29,Home Appliance Store,Home Appliance Store Product 2,1,1032482.36,1032482.36,16058774.68,2
4,301,1403-07-17,00:09:29,Home Appliance Store,Home Appliance Store Product 27,1,15026292.32,15026292.32,16058774.68,2
4,302,1403-07-18,12:10:11,Toy Store,Toy Store Product 75,1,387512.36,387512.36,434643.55,2
4,302,1403-07-18,12:10:11,Toy Store,Toy Store Product 78,1,47131.19,47131.19,434643.55,2
4,303,1403-07-21,02:22:52,Chain Store,Chain Store Product 197,3,236024.09,708072.27,2528684.55,9
4,303,1403-07-21,02:22:52,Chain Store,Chain Store Product 168,6,303435.38,1820612.28,2528684.55,9
4,304,1403-07-22,04:12:49,Electronics Store,Electronics Store Product 63,2,3843314.82,7686629.64,7686629.64,2
4,305,1403-07-22,14:01:11,Electronics Store,Electronics Store Product 89,1,7902609.67,7902609.67,7902609.67,1
4,306,1403-07-23,06:00:39,Toy Store,Toy Store Product 40,1,242871.21,242871.21,1239601.73,3
4,306,1403-07-23,06:00:39,Toy Store,Toy Store Product 49,2,498365.26,996730.52,1239601.73,3
4,307,1403-07-23,14:25:48,Electronics Store,Electronics Store Product 145,1,8328546.21,8328546.21,27688819.02,5
4,307,1403-07-23,14:25:48,Electronics Store,Electronics Store Product 80,2,4084320.26,8168640.52,27688819.02,5
4,307,1403-07-23,14:25:48,Electronics Store,Electronics Store Product 3,1,7888976.22,7888976.22,27688819.02,5
4,307,1403-07-23,14:25:48,Electronics Store,Electronics Store Product 39,1,3302656.07,3302656.07,27688819.02,5
4,308,1403-07-23,16:38:45,Music Store,Music Store Product 12,1,62380.96,62380.96,112876.9,2
4,308,1403-07-23,16:38:45,Music Store,Music Store Product 17,1,50495.94,50495.94,112876.9,2
4,309,1403-07-25,00:11:12,Bookstore,Bookstore Product 65,2,72273.11,144546.22,2603929.22,7
4,309,1403-07-25,00:11:12,Bookstore,Bookstore Product 26,5,491876.6,2459383.0,2603929.22,7
4,310,1403-07-25,08:24:06,Sporting Goods Store,Sporting Goods Store Product 49,1,293565.63,293565.63,293565.63,1
4,311,1403-07-25,09:57:36,Furniture Store,Furniture Store Product 78,1,493407.05,493407.05,493407.05,1
4,312,1403-07-25,23:50:40,Chain Store,Chain Store Product 194,7,482980.12,3380860.84,4028846.61,14
4,312,1403-07-25,23:50:40,Chain Store,Chain Store Product 77,6,48065.16,288390.96,4028846.61,14
4,312,1403-07-25,23:50:40,Chain Store,Chain Store Product 194,1,359594.81,359594.81,4028846.61,14
4,313,1403-07-26,19:52:25,Supermarket,Supermarket Product 66,29,22187.54,643438.66,754236.9,31
4,313,1403-07-26,19:52:25,Supermarket,Supermarket Product 67,2,55399.12,110798.24,754236.9,31
4,314,1403-07-27,20:25:09,Pet Store,Pet Store Product 14,2,144343.58,288687.16,1991413.67,7
4,314,1403-07-27,20:25:09,Pet Store,Pet Store Product 7,3,293260.06,879780.18,1991413.67,7
4,314,1403-07-27,20:25:09,Pet Store,Pet Store Product 22,1,399584.74,399584.74,1991413.67,7
4,314,1403-07-27,20:25:09,Pet Store,Pet Store Product 13,1,423361.59,423361.59,1991413.67,7
4,315,1403-07-27,22:46:39,Supermarket,Supermarket Product 15,1,84623.7,84623.7,2076971.63,28
4,315,1403-07-27,22:46:39,Supermarket,Supermarket Product 9,21,74802.73,1570857.33,2076971.63,28
4,315,1403-07-27,22:46:39,Supermarket,Supermarket Product 161,4,76689.1,306756.4,2076971.63,28
4,315,1403-07-27,22:46:39,Supermarket,Supermarket Product 113,2,57367.1,114734.2,2076971.63,28
4,316,1403-07-28,11:52:59,Hardware Store,Hardware Store Product 48,3,1526393.69,4579181.07,6675495.5,5
